##############        GENERATION 0  ###############
0 0 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '4', '* winner: upper'] -5375
1 25 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '2', '* winner: upper'] -5575
1 26 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '3', '* winner: upper'] -5474
1 27 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '5', '* winner: upper'] -5272
1 28 ['GioGenetic', 'GioNoMinimax'] ['34', '7', '7', '* draw: both players have an invincible token'] -966
1 29 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '7', '* winner: upper'] -5077
fitness value of chromosome 1 :   -115491
2 0 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '8', '* winner: lower'] 5227
2 1 ['GioGenetic', 'GioNoMinimax'] ['24', '8', '1', '* winner: lower'] -5676
2 2 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '5', '* winner: upper'] -5273
2 3 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '5', '* winner: upper'] -5275
2 4 ['GioGenetic', 'GioNoMinimax'] ['33', '7', '8', '* draw: both players have an invincible token'] -867
2 5 ['GioGenetic', 'GioNoMinimax'] ['34', '7', '8', '* draw: both players have an invincible token'] -866
2 6 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '3', '* winner: upper'] -5476
2 7 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '3', '* winner: upper'] -5473
2 8 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '6', '* winner: upper'] -5175
2 9 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '5', '* winner: lower'] -5274
2 10 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '5', '* winner: lower'] -5274
2 11 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '6', '* winner: lower'] -5170
2 12 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '4', '* winner: upper'] -5378
2 13 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '5', '* winner: lower'] -5277
2 14 ['GioGenetic', 'GioNoMinimax'] ['24', '9', '4', '* winner: lower'] -5476
2 15 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '4', '* winner: upper'] -5374
2 16 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '5', '* winner: upper'] -5275
2 17 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '3', '* winner: lower'] -5470
2 18 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '2', '* winner: lower'] -5577
2 19 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '5', '* winner: upper'] -5271
2 20 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '7', '* winner: upper'] -5076
2 21 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '7', '* draw: both players have an invincible token'] -1071
2 22 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '6', '* winner: lower'] -5173
2 23 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '2', '* winner: lower'] -5574
2 24 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '7', '* winner: upper'] -5073
2 25 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '2', '* winner: lower'] -5577
2 26 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '5', '* winner: upper'] -5278
2 27 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '4', '* winner: lower'] -5377
2 28 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '7', '* winner: upper'] -5070
2 29 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '5', '* winner: lower'] -5272
fitness value of chromosome 2 :   -136211
3 0 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '5', '* winner: upper'] -5278
3 1 ['GioNoMinimax', 'GioGenetic'] ['34', '8', '5', '* winner: upper'] -5266
3 2 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '7', '* draw: both players have an invincible token'] -974
3 3 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '5', '* winner: upper'] -5275
3 4 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '6', '* winner: upper'] -5172
3 5 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '6', '* winner: lower'] -5170
3 6 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '6', '* winner: lower'] -5173
3 7 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '6', '* winner: upper'] -5170
3 8 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '8', '* winner: upper'] 5225
3 9 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '6', '* winner: lower'] -5167
3 10 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '7', '* winner: upper'] -5070
3 11 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* draw: both players have an invincible token'] -971
3 12 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '6', '* winner: upper'] -5172
3 13 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '8', '* winner: upper'] 5225
3 14 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '8', '* draw: both players have an invincible token'] -870
3 15 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '5', '* winner: lower'] -5273
3 16 ['GioNoMinimax', 'GioGenetic'] ['31', '8', '5', '* winner: upper'] -5269
3 17 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '6', '* winner: lower'] -5171
3 18 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '7', '* winner: upper'] -5074
3 19 ['GioNoMinimax', 'GioGenetic'] ['35', '7', '8', '* winner: lower'] 5135
3 20 ['GioGenetic', 'GioNoMinimax'] ['21', '8', '3', '* winner: lower'] -5479
3 21 ['GioNoMinimax', 'GioGenetic'] ['33', '8', '6', '* winner: upper'] -5167
3 22 ['GioGenetic', 'GioNoMinimax'] ['24', '8', '2', '* winner: lower'] -5576
3 23 ['GioNoMinimax', 'GioGenetic'] ['19', '8', '4', '* winner: upper'] -5381
3 24 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
3 25 ['GioGenetic', 'GioNoMinimax'] ['28', '9', '4', '* winner: lower'] -5472
3 26 ['GioGenetic', 'GioNoMinimax'] ['30', '5', '8', '* winner: upper'] 5330
3 27 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '7', '* winner: lower'] -5067
3 28 ['GioNoMinimax', 'GioGenetic'] ['34', '8', '7', '* winner: upper'] -5066
3 29 ['GioGenetic', 'GioNoMinimax'] ['31', '8', '7', '* winner: lower'] -5069
fitness value of chromosome 3 :   -97849
4 0 ['GioGenetic', 'GioNoMinimax'] ['22', '7', '7', '* draw: both players have an invincible token'] -978
4 1 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '6', '* winner: lower'] -5173
4 2 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '7', '* winner: lower'] -5070
4 3 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '6', '* winner: upper'] -5172
4 4 ['GioNoMinimax', 'GioGenetic'] ['31', '5', '8', '* winner: lower'] 5331
4 5 ['GioNoMinimax', 'GioGenetic'] ['31', '8', '6', '* winner: upper'] -5169
4 6 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
4 7 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '7', '* draw: both players have an invincible token'] -974
4 8 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '7', '* winner: upper'] -5073
4 9 ['GioNoMinimax', 'GioGenetic'] ['23', '6', '8', '* winner: lower'] 5223
4 10 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '6', '* winner: upper'] -5178
4 11 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '7', '* draw: both players have an invincible token'] -976
4 12 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '3', '* winner: upper'] -5477
4 13 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '4', '* winner: lower'] -5372
4 14 ['GioNoMinimax', 'GioGenetic'] ['34', '8', '8', '* winner: upper'] -4966
4 15 ['GioNoMinimax', 'GioGenetic'] ['28', '6', '9', '* winner: lower'] 5328
4 16 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '6', '* winner: upper'] -5175
4 17 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '6', '* winner: upper'] -5171
4 18 ['GioNoMinimax', 'GioGenetic'] ['29', '6', '8', '* winner: lower'] 5229
4 19 ['GioGenetic', 'GioNoMinimax'] ['24', '8', '4', '* winner: lower'] -5376
4 20 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '5', '* winner: lower'] -5273
4 21 ['GioNoMinimax', 'GioGenetic'] ['30', '4', '8', '* winner: lower'] 5430
4 22 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '7', '* draw: both players have an invincible token'] -975
4 23 ['GioGenetic', 'GioNoMinimax'] ['21', '6', '8', '* winner: upper'] 5221
4 24 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '7', '* winner: lower'] -5071
4 25 ['GioNoMinimax', 'GioGenetic'] ['26', '6', '8', '* winner: lower'] 5226
4 26 ['GioGenetic', 'GioNoMinimax'] ['27', '9', '6', '* winner: lower'] -5273
4 27 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '8', '* winner: lower'] 5129
4 28 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '5', '* winner: upper'] -5276
4 29 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '6', '* winner: upper'] -5173
fitness value of chromosome 4 :   -51196
5 0 ['GioGenetic', 'GioNoMinimax'] ['31', '9', '4', '* winner: lower'] -5469
5 1 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '4', '* winner: lower'] -5373
5 2 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '6', '* winner: lower'] -5170
5 3 ['GioNoMinimax', 'GioGenetic'] ['18', '8', '2', '* winner: upper'] -5582
5 4 ['GioNoMinimax', 'GioGenetic'] ['28', '5', '8', '* winner: lower'] 5328
5 5 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '4', '* winner: upper'] -5374
5 6 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '2', '* winner: upper'] -5577
5 7 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '5', '* winner: upper'] -5273
5 8 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '7', '* draw: both players have an invincible token'] -975
5 9 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '4', '* winner: lower'] -5372
5 10 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
5 11 ['GioNoMinimax', 'GioGenetic'] ['21', '8', '2', '* winner: upper'] -5579
5 12 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '4', '* winner: upper'] -5375
5 13 ['GioNoMinimax', 'GioGenetic'] ['33', '8', '7', '* draw: both players have an invincible token'] -1067
5 14 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '5', '* winner: upper'] -5270
5 15 ['GioNoMinimax', 'GioGenetic'] ['21', '8', '5', '* winner: upper'] -5279
5 16 ['GioGenetic', 'GioNoMinimax'] ['31', '8', '6', '* winner: lower'] -5169
5 17 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '5', '* winner: lower'] -5273
5 18 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '3', '* winner: upper'] -5477
5 19 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '3', '* winner: lower'] -5474
5 20 ['GioNoMinimax', 'GioGenetic'] ['21', '8', '4', '* winner: upper'] -5379
5 21 ['GioGenetic', 'GioNoMinimax'] ['25', '8', '3', '* winner: lower'] -5475
5 22 ['GioNoMinimax', 'GioGenetic'] ['32', '7', '7', '* draw: both players have an invincible token'] -968
5 23 ['GioNoMinimax', 'GioGenetic'] ['31', '7', '8', '* winner: lower'] 5131
5 24 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '3', '* winner: upper'] -5476
5 25 ['GioNoMinimax', 'GioGenetic'] ['19', '8', '2', '* winner: upper'] -5581
5 26 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '4', '* winner: lower'] -5377
5 27 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* draw: both players have an invincible token'] -973
5 28 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '3', '* winner: lower'] -5477
5 29 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '1', '* winner: lower'] -5677
fitness value of chromosome 5 :   -119024
6 0 ['GioGenetic', 'GioNoMinimax'] ['22', '8', '5', '* winner: lower'] -5278
6 1 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '6', '* winner: upper'] -5177
6 2 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '3', '* winner: lower'] -5473
6 3 ['GioGenetic', 'GioNoMinimax'] ['19', '8', '3', '* winner: lower'] -5481
6 4 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '6', '* winner: lower'] -5170
6 5 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* draw: both players have an invincible token'] -973
6 6 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '6', '* winner: upper'] -5171
6 7 ['GioGenetic', 'GioNoMinimax'] ['24', '8', '4', '* winner: lower'] -5376
6 8 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '6', '* winner: upper'] -5175
6 9 ['GioNoMinimax', 'GioGenetic'] ['32', '8', '5', '* winner: upper'] -5268
6 10 ['GioGenetic', 'GioNoMinimax'] ['34', '9', '7', '* winner: lower'] -5166
6 11 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '4', '* winner: upper'] -5373
6 12 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '4', '* winner: lower'] -5373
6 13 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '3', '* winner: upper'] -5476
6 14 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '5', '* winner: lower'] -5273
6 15 ['GioNoMinimax', 'GioGenetic'] ['32', '8', '6', '* winner: upper'] -5168
6 16 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '3', '* winner: lower'] -5474
6 17 ['GioNoMinimax', 'GioGenetic'] ['33', '8', '7', '* draw: both players have an invincible token'] -1067
6 18 ['GioGenetic', 'GioNoMinimax'] ['21', '7', '7', '* draw: both players have an invincible token'] -979
6 19 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '6', '* winner: upper'] -5172
6 20 ['GioNoMinimax', 'GioGenetic'] ['19', '7', '7', '* draw: both players have an invincible token'] -981
6 21 ['GioGenetic', 'GioNoMinimax'] ['21', '8', '3', '* winner: lower'] -5479
6 22 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '8', '* winner: lower'] 5130
6 23 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
6 24 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '1', '* winner: upper'] -5677
6 25 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '6', '* winner: lower'] -5167
6 26 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '6', '* winner: lower'] -5174
6 27 ['GioNoMinimax', 'GioGenetic'] ['31', '8', '4', '* winner: upper'] -5369
6 28 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '7', '* winner: lower'] -5067
6 29 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '7', '* winner: upper'] -5070
fitness value of chromosome 6 :   -126889
7 0 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '8', '* winner: upper'] 5127
7 1 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '6', '* winner: upper'] -5174
7 2 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '7', '* winner: lower'] -5067
7 3 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '3', '* winner: upper'] -5478
7 4 ['GioGenetic', 'GioNoMinimax'] ['25', '8', '4', '* winner: lower'] -5375
7 5 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '4', '* winner: lower'] -5372
7 6 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '3', '* winner: upper'] -5471
7 7 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '3', '* winner: lower'] -5477
7 8 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '4', '* winner: upper'] -5374
7 9 ['GioNoMinimax', 'GioGenetic'] ['28', '9', '6', '* winner: upper'] -5272
7 10 ['GioGenetic', 'GioNoMinimax'] ['21', '8', '3', '* winner: lower'] -5479
7 11 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '6', '* winner: lower'] -5172
7 12 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '5', '* winner: upper'] -5275
7 13 ['GioNoMinimax', 'GioGenetic'] ['32', '9', '7', '* winner: upper'] -5168
7 14 ['GioGenetic', 'GioNoMinimax'] ['30', '8', '7', '* winner: lower'] -5070
7 15 ['GioGenetic', 'GioNoMinimax'] ['32', '8', '5', '* winner: lower'] -5268
7 16 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '3', '* winner: lower'] -5471
7 17 ['GioGenetic', 'GioNoMinimax'] ['22', '7', '7', '* draw: both players have an invincible token'] -978
7 18 ['GioNoMinimax', 'GioGenetic'] ['33', '8', '7', '* winner: upper'] -5067
7 19 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '4', '* winner: lower'] -5367
7 20 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '5', '* winner: lower'] -5271
7 21 ['GioGenetic', 'GioNoMinimax'] ['25', '8', '4', '* winner: lower'] -5375
7 22 ['GioNoMinimax', 'GioGenetic'] ['21', '6', '8', '* winner: lower'] 5221
7 23 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '4', '* winner: upper'] -5375
7 24 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '5', '* winner: lower'] -5274
7 25 ['GioNoMinimax', 'GioGenetic'] ['31', '8', '6', '* winner: upper'] -5169
7 26 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '6', '* winner: upper'] -5173
7 27 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '4', '* winner: lower'] -5374
7 28 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '7', '* draw: both players have an invincible token'] -971
7 29 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '6', '* winner: upper'] -5170
fitness value of chromosome 7 :   -129179
8 0 ['GioGenetic', 'GioNoMinimax'] ['22', '8', '2', '* winner: lower'] -5578
8 1 ['GioGenetic', 'GioNoMinimax'] ['20', '8', '2', '* winner: lower'] -5580
8 2 ['GioNoMinimax', 'GioGenetic'] ['43', '8', '3', '* winner: upper'] -5457
8 3 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '4', '* winner: lower'] -5374
8 4 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '3', '* winner: lower'] -5471
8 5 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '3', '* winner: upper'] -5472
8 6 ['GioNoMinimax', 'GioGenetic'] ['34', '8', '5', '* winner: upper'] -5266
8 7 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '6', '* winner: upper'] -5171
8 8 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '2', '* winner: lower'] -5574
8 9 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '2', '* winner: upper'] -5570
8 10 ['GioGenetic', 'GioNoMinimax'] ['25', '8', '3', '* winner: lower'] -5475
8 11 ['GioGenetic', 'GioNoMinimax'] ['37', '8', '5', '* winner: lower'] -5263
8 12 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '3', '* winner: upper'] -5478
8 13 ['GioNoMinimax', 'GioGenetic'] ['33', '8', '3', '* winner: upper'] -5467
8 14 ['GioGenetic', 'GioNoMinimax'] ['39', '8', '4', '* winner: lower'] -5361
8 15 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '2', '* winner: lower'] -5573
8 16 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '1', '* winner: upper'] -5674
8 17 ['GioNoMinimax', 'GioGenetic'] ['32', '8', '4', '* winner: upper'] -5368
8 18 ['GioNoMinimax', 'GioGenetic'] ['34', '8', '3', '* winner: upper'] -5466
8 19 ['GioGenetic', 'GioNoMinimax'] ['21', '8', '4', '* winner: lower'] -5379
8 20 ['GioGenetic', 'GioNoMinimax'] ['34', '8', '5', '* winner: lower'] -5266
8 21 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '5', '* winner: upper'] -5270
8 22 ['GioGenetic', 'GioNoMinimax'] ['31', '8', '5', '* winner: lower'] -5269
8 23 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '4', '* winner: lower'] -5371
8 24 ['GioNoMinimax', 'GioGenetic'] ['29', '8', '3', '* winner: upper'] -5471
8 25 ['GioGenetic', 'GioNoMinimax'] ['33', '5', '8', '* winner: upper'] 5333
8 26 ['GioNoMinimax', 'GioGenetic'] ['24', '8', '0', '* winner: upper'] -5776
8 27 ['GioGenetic', 'GioNoMinimax'] ['28', '8', '4', '* winner: lower'] -5372
8 28 ['GioGenetic', 'GioNoMinimax'] ['26', '8', '2', '* winner: lower'] -5574
8 29 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '5', '* winner: lower'] -5271
fitness value of chromosome 8 :   -152324
9 0 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '7', '* winner: lower'] -5071
9 1 ['GioGenetic', 'GioNoMinimax'] ['27', '8', '3', '* winner: lower'] -5473
9 2 ['GioGenetic', 'GioNoMinimax'] ['29', '8', '4', '* winner: lower'] -5371
9 3 ['GioNoMinimax', 'GioGenetic'] ['30', '8', '5', '* winner: upper'] -5270
9 4 ['GioGenetic', 'GioNoMinimax'] ['32', '7', '8', '* draw: both players have an invincible token'] -868
9 5 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* draw: both players have an invincible token'] -971
9 6 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '5', '* winner: upper'] -5273
9 7 ['GioNoMinimax', 'GioGenetic'] ['31', '7', '8', '* winner: lower'] 5131
9 8 ['GioNoMinimax', 'GioGenetic'] ['25', '8', '4', '* winner: upper'] -5375
9 9 ['GioNoMinimax', 'GioGenetic'] ['31', '8', '7', '* draw: both players have an invincible token'] -1069
9 10 ['GioNoMinimax', 'GioGenetic'] ['26', '8', '4', '* winner: upper'] -5374
9 11 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '7', '* draw: both players have an invincible token'] -974
9 12 ['GioGenetic', 'GioNoMinimax'] ['33', '8', '5', '* winner: lower'] -5267
