##############        GENERATION 0  ###############
12 7 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '6', '* winner: upper'] -5078
12 8 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '7', '* draw: both players have an invincible token'] -873
12 9 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '6', '* draw: both players have an invincible token'] -1075
fitness value of chromosome 12 :   -15865
13 0 ['GioGenetic', 'GioNoMinimax'] ['35', '7', '6', '* winner: lower'] -5065
13 1 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '4', '* winner: upper'] -5275
13 2 ['GioGenetic', 'GioNoMinimax'] ['28', '6', '6', '* draw: both players have an invincible token'] -972
13 3 ['GioNoMinimax', 'GioGenetic'] ['32', '7', '4', '* winner: upper'] -5268
13 4 ['GioNoMinimax', 'GioGenetic'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
13 5 ['GioGenetic', 'GioNoMinimax'] ['27', '6', '6', '* draw: both players have an invincible token'] -973
13 6 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '7', '* winner: upper'] 5126
13 7 ['GioNoMinimax', 'GioGenetic'] ['35', '7', '5', '* winner: upper'] -5165
13 8 ['GioGenetic', 'GioNoMinimax'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
13 9 ['GioNoMinimax', 'GioGenetic'] ['31', '6', '7', '* winner: lower'] 5131
fitness value of chromosome 13 :   -14417
14 0 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '6', '* winner: lower'] -5074
14 1 ['GioGenetic', 'GioNoMinimax'] ['32', '7', '4', '* winner: lower'] -5268
14 2 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '7', '* winner: lower'] 5026
14 3 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
14 4 ['GioNoMinimax', 'GioGenetic'] ['32', '7', '7', '* winner: lower'] 5032
14 5 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '6', '* winner: upper'] -5071
14 6 ['GioNoMinimax', 'GioGenetic'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
14 7 ['GioNoMinimax', 'GioGenetic'] ['24', '5', '8', '* winner: lower'] 5324
14 8 ['GioNoMinimax', 'GioGenetic'] ['21', '5', '7', '* winner: lower'] 5221
14 9 ['GioGenetic', 'GioNoMinimax'] ['23', '7', '6', '* winner: lower'] -5077
fitness value of chromosome 14 :   -1841
15 0 ['GioNoMinimax', 'GioGenetic'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
15 1 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '6', '* draw: both players have an invincible token'] -975
15 2 ['GioGenetic', 'GioNoMinimax'] ['29', '6', '7', '* winner: upper'] 5129
15 3 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '7', '* winner: upper'] 5024
15 4 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '7', '* winner: lower'] 5026
15 5 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '5', '* winner: upper'] -5175
15 6 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '3', '* winner: upper'] -5378
15 7 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '3', '* winner: upper'] -5375
15 8 ['GioNoMinimax', 'GioGenetic'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
15 9 ['GioGenetic', 'GioNoMinimax'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
fitness value of chromosome 15 :   -4657
16 0 ['GioGenetic', 'GioNoMinimax'] ['34', '7', '6', '* winner: lower'] -5066
16 1 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '5', '* winner: upper'] -5172
16 2 ['GioNoMinimax', 'GioGenetic'] ['19', '7', '4', '* winner: upper'] -5281
16 3 ['GioGenetic', 'GioNoMinimax'] ['34', '6', '7', '* winner: upper'] 5134
16 4 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '4', '* winner: lower'] -5175
16 5 ['GioGenetic', 'GioNoMinimax'] ['31', '7', '6', '* winner: lower'] -5069
16 6 ['GioNoMinimax', 'GioGenetic'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
16 7 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '6', '* winner: lower'] -5073
16 8 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '7', '* winner: upper'] 5126
16 9 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '6', '* draw: both players have an invincible token'] -975
fitness value of chromosome 16 :   -22527
17 0 ['GioNoMinimax', 'GioGenetic'] ['23', '7', '4', '* winner: upper'] -5277
17 1 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* winner: upper'] 5029
17 2 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '5', '* winner: upper'] -5172
17 3 ['GioGenetic', 'GioNoMinimax'] ['28', '6', '6', '* draw: both players have an invincible token'] -972
17 4 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '6', '* winner: upper'] -5072
17 5 ['GioNoMinimax', 'GioGenetic'] ['25', '3', '7', '* winner: lower'] 5425
17 6 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '4', '* winner: upper'] -5272
17 7 ['GioGenetic', 'GioNoMinimax'] ['25', '5', '7', '* winner: upper'] 5225
17 8 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
17 9 ['GioNoMinimax', 'GioGenetic'] ['26', '5', '7', '* winner: lower'] 5226
fitness value of chromosome 17 :   -1837
18 0 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* winner: lower'] -4971
18 1 ['GioGenetic', 'GioNoMinimax'] ['32', '7', '7', '* winner: lower'] -4968
18 2 ['GioGenetic', 'GioNoMinimax'] ['40', '7', '7', '* winner: upper'] 5040
18 3 ['GioGenetic', 'GioNoMinimax'] ['40', '7', '7', '* winner: lower'] -4960
18 4 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '5', '* winner: lower'] -5172
18 5 ['GioNoMinimax', 'GioGenetic'] ['28', '5', '7', '* winner: lower'] 5228
18 6 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '5', '* winner: upper'] -5174
18 7 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '5', '* winner: lower'] -5173
18 8 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '6', '* winner: lower'] -5070
18 9 ['GioGenetic', 'GioNoMinimax'] ['32', '7', '4', '* winner: lower'] -5268
fitness value of chromosome 18 :   -30488
19 0 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '5', '* winner: upper'] -5174
19 1 ['GioGenetic', 'GioNoMinimax'] ['26', '5', '7', '* winner: upper'] 5226
19 2 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '6', '* winner: upper'] -5074
19 3 ['GioNoMinimax', 'GioGenetic'] ['20', '7', '5', '* winner: upper'] -5180
19 4 ['GioNoMinimax', 'GioGenetic'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
19 5 ['GioGenetic', 'GioNoMinimax'] ['27', '6', '6', '* draw: both players have an invincible token'] -973
19 6 ['GioGenetic', 'GioNoMinimax'] ['29', '6', '6', '* draw: both players have an invincible token'] -971
19 7 ['GioNoMinimax', 'GioGenetic'] ['23', '7', '6', '* draw: both players have an invincible token'] -1077
19 8 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '6', '* winner: upper'] -5072
19 9 ['GioNoMinimax', 'GioGenetic'] ['23', '8', '5', '* winner: upper'] -5277
fitness value of chromosome 19 :   -24548
#######  fittest chromosome in generation 31 is having fitness value:   4455
[ 0.825  0.113  0.053  0.409 -0.502 -0.63  -0.279 -0.471  0.632  1.738
  0.1  ]
[ 0.825  0.596  0.053  0.9    0.11  -0.63  -0.606 -0.471 -0.236  1.897
  0.1  ]
[ 1.417  0.596  0.053  0.54   0.11  -0.63  -0.606 -0.471 -0.236  1.738
  0.1  ]
[ 0.825  0.596  0.053  0.9    0.497 -0.63  -0.606 -0.471  0.696  1.738
  0.1  ]
##############        GENERATION 32  ###############
0 0 ['GioNoMinimax', 'GioGenetic'] ['25', '4', '7', '* winner: lower'] 5325
0 1 ['GioGenetic', 'GioNoMinimax'] ['34', '6', '6', '* draw: both players have an invincible token'] -966
0 2 ['GioNoMinimax', 'GioGenetic'] ['27', '5', '7', '* winner: lower'] 5227
0 3 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '5', '* winner: upper'] -5171
0 4 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '5', '* winner: upper'] -5175
0 5 ['GioNoMinimax', 'GioGenetic'] ['26', '5', '7', '* winner: lower'] 5226
0 6 ['GioNoMinimax', 'GioGenetic'] ['24', '6', '7', '* winner: lower'] 5124
0 7 ['GioNoMinimax', 'GioGenetic'] ['28', '4', '7', '* winner: lower'] 5328
0 8 ['GioGenetic', 'GioNoMinimax'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
0 9 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '7', '* winner: upper'] -4970
fitness value of chromosome 0 :   8970
1 0 ['GioGenetic', 'GioNoMinimax'] ['31', '7', '7', '* winner: upper'] 5031
1 1 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '5', '* winner: lower'] -5173
1 2 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '4', '* winner: lower'] -5275
1 3 ['GioGenetic', 'GioNoMinimax'] ['21', '3', '7', '* winner: upper'] 5421
1 4 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '7', '* draw: both players have an invincible token'] -973
1 5 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '7', '* winner: lower'] 5030
1 6 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '6', '* draw: both players have an invincible token'] -974
1 7 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* winner: lower'] -4973
1 8 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '7', '* winner: upper'] -4970
1 9 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '7', '* winner: lower'] 5127
fitness value of chromosome 1 :   -1729
2 0 ['GioGenetic', 'GioNoMinimax'] ['24', '5', '7', '* winner: upper'] 5224
2 1 ['GioNoMinimax', 'GioGenetic'] ['28', '6', '6', '* draw: both players have an invincible token'] -972
2 2 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '7', '* winner: upper'] 5030
2 3 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '6', '* winner: lower'] -5075
2 4 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
2 5 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '7', '* winner: upper'] -4972
2 6 ['GioNoMinimax', 'GioGenetic'] ['28', '8', '5', '* winner: upper'] -5272
2 7 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
2 8 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '5', '* winner: upper'] -5172
2 9 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '6', '* winner: lower'] -5072
fitness value of chromosome 2 :   -18235
3 0 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '5', '* winner: lower'] -5174
3 1 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '6', '* winner: lower'] -5073
3 2 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '6', '* winner: lower'] -5074
3 3 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '6', '* winner: upper'] -5072
3 4 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* winner: lower'] -4973
3 5 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '6', '* winner: lower'] -5071
3 6 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '6', '* winner: lower'] -5071
3 7 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '5', '* winner: upper'] -5172
3 8 ['GioGenetic', 'GioNoMinimax'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
3 9 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '6', '* winner: upper'] -5072
fitness value of chromosome 3 :   -46731
4 0 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '3', '* winner: lower'] -5370
4 1 ['GioNoMinimax', 'GioGenetic'] ['33', '6', '6', '* draw: both players have an invincible token'] -967
4 2 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '6', '* winner: lower'] -5072
4 3 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '5', '* winner: lower'] -5171
4 4 ['GioGenetic', 'GioNoMinimax'] ['31', '7', '5', '* winner: lower'] -5169
4 5 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '4', '* winner: lower'] -5273
4 6 ['GioNoMinimax', 'GioGenetic'] ['33', '7', '6', '* winner: upper'] -5067
4 7 ['GioNoMinimax', 'GioGenetic'] ['29', '6', '7', '* draw: both players have an invincible token'] -871
4 8 ['GioNoMinimax', 'GioGenetic'] ['24', '7', '5', '* winner: upper'] -5176
4 9 ['GioGenetic', 'GioNoMinimax'] ['23', '7', '6', '* winner: lower'] -5077
fitness value of chromosome 4 :   -43213
5 0 ['GioGenetic', 'GioNoMinimax'] ['30', '6', '7', '* winner: upper'] 5130
5 1 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '6', '* winner: upper'] -5073
5 2 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '7', '* draw: both players have an invincible token'] -973
5 3 ['GioNoMinimax', 'GioGenetic'] ['24', '5', '7', '* winner: lower'] 5224
5 4 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '4', '* winner: upper'] -5274
5 5 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '6', '* winner: lower'] -5076
5 6 ['GioGenetic', 'GioNoMinimax'] ['31', '7', '7', '* winner: lower'] -4969
5 7 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '7', '* draw: both players have an invincible token'] -874
5 8 ['GioNoMinimax', 'GioGenetic'] ['19', '7', '2', '* winner: upper'] -5481
5 9 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
fitness value of chromosome 5 :   -18338
6 0 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '5', '* winner: lower'] -5173
6 1 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '6', '* winner: lower'] -5073
6 2 ['GioNoMinimax', 'GioGenetic'] ['26', '4', '7', '* winner: lower'] 5326
6 3 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '5', '* winner: lower'] -5175
6 4 ['GioGenetic', 'GioNoMinimax'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
6 5 ['GioGenetic', 'GioNoMinimax'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
6 6 ['GioGenetic', 'GioNoMinimax'] ['23', '4', '7', '* winner: upper'] 5323
6 7 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '6', '* winner: upper'] -5074
6 8 ['GioNoMinimax', 'GioGenetic'] ['24', '4', '7', '* winner: lower'] 5324
6 9 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '4', '* winner: upper'] -5272
fitness value of chromosome 6 :   -11749
7 0 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '5', '* winner: lower'] -5176
7 1 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '6', '* winner: upper'] -5078
7 2 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
7 3 ['GioGenetic', 'GioNoMinimax'] ['27', '6', '7', '* winner: upper'] 5127
7 4 ['GioNoMinimax', 'GioGenetic'] ['20', '6', '6', '* draw: both players have an invincible token'] -980
7 5 ['GioGenetic', 'GioNoMinimax'] ['39', '7', '6', '* winner: lower'] -5061
7 6 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '6', '* draw: both players have an invincible token'] -973
7 7 ['GioNoMinimax', 'GioGenetic'] ['24', '7', '5', '* winner: upper'] -5176
7 8 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '3', '* winner: upper'] -5378
7 9 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '5', '* winner: upper'] -5171
fitness value of chromosome 7 :   -28843
8 0 ['GioNoMinimax', 'GioGenetic'] ['25', '5', '7', '* winner: lower'] 5225
8 1 ['GioNoMinimax', 'GioGenetic'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
8 2 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* winner: upper'] 5029
8 3 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '6', '* draw: both players have an invincible token'] -975
8 4 ['GioNoMinimax', 'GioGenetic'] ['18', '6', '6', '* draw: both players have an invincible token'] -982
8 5 ['GioGenetic', 'GioNoMinimax'] ['25', '6', '6', '* draw: both players have an invincible token'] -975
8 6 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '7', '* draw: both players have an invincible token'] -971
8 7 ['GioNoMinimax', 'GioGenetic'] ['31', '3', '7', '* winner: lower'] 5431
8 8 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '5', '* winner: upper'] -5174
8 9 ['GioGenetic', 'GioNoMinimax'] ['29', '7', '5', '* winner: lower'] -5171
fitness value of chromosome 8 :   460
9 0 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '7', '* winner: upper'] 5025
9 1 ['GioNoMinimax', 'GioGenetic'] ['28', '6', '7', '* winner: lower'] 5128
9 2 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '3', '* winner: upper'] -5373
9 3 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '5', '* winner: lower'] -5173
9 4 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '7', '* winner: lower'] 5030
9 5 ['GioNoMinimax', 'GioGenetic'] ['21', '6', '7', '* draw: both players have an invincible token'] -879
9 6 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '6', '* winner: lower'] -5074
9 7 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* winner: lower'] -4973
9 8 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '6', '* draw: both players have an invincible token'] -974
9 9 ['GioGenetic', 'GioNoMinimax'] ['35', '7', '6', '* winner: lower'] -5065
fitness value of chromosome 9 :   -12328
10 0 ['GioNoMinimax', 'GioGenetic'] ['32', '7', '5', '* winner: upper'] -5168
10 1 ['GioGenetic', 'GioNoMinimax'] ['25', '5', '7', '* winner: upper'] 5225
10 2 ['GioNoMinimax', 'GioGenetic'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
10 3 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '6', '* draw: both players have an invincible token'] -974
10 4 ['GioNoMinimax', 'GioGenetic'] ['25', '6', '7', '* winner: lower'] 5125
10 5 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '3', '* winner: upper'] -5378
10 6 ['GioNoMinimax', 'GioGenetic'] ['35', '7', '7', '* winner: upper'] -4965
10 7 ['GioGenetic', 'GioNoMinimax'] ['27', '5', '7', '* winner: upper'] 5227
10 8 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '6', '* winner: lower'] -5073
10 9 ['GioGenetic', 'GioNoMinimax'] ['28', '6', '6', '* draw: both players have an invincible token'] -972
fitness value of chromosome 10 :   -7929
11 0 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '5', '* winner: lower'] -5176
11 1 ['GioNoMinimax', 'GioGenetic'] ['31', '7', '7', '* winner: lower'] 5031
11 2 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '5', '* winner: lower'] -5176
11 3 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '6', '* winner: lower'] -5073
11 4 ['GioNoMinimax', 'GioGenetic'] ['38', '7', '6', '* winner: upper'] -5062
11 5 ['GioNoMinimax', 'GioGenetic'] ['34', '7', '4', '* winner: upper'] -5266
11 6 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '6', '* draw: both players have an invincible token'] -1072
11 7 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '6', '* winner: lower'] -5075
11 8 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '7', '* winner: lower'] 5127
11 9 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* winner: upper'] 5027
fitness value of chromosome 11 :   -16715
12 0 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '7', '* winner: lower'] -4972
12 1 ['GioNoMinimax', 'GioGenetic'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
12 2 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '6', '* draw: both players have an invincible token'] -1075
12 3 ['GioNoMinimax', 'GioGenetic'] ['29', '6', '6', '* draw: both players have an invincible token'] -971
12 4 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '6', '* draw: both players have an invincible token'] -1075
12 5 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '6', '* winner: upper'] -5073
12 6 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '7', '* draw: both players have an invincible token'] -970
12 7 ['GioGenetic', 'GioNoMinimax'] ['31', '7', '7', '* winner: upper'] 5031
12 8 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '6', '* winner: lower'] -5070
12 9 ['GioGenetic', 'GioNoMinimax'] ['20', '6', '6', '* draw: both players have an invincible token'] -980
fitness value of chromosome 12 :   -16134
13 0 ['GioGenetic', 'GioNoMinimax'] ['22', '8', '4', '* winner: lower'] -5378
13 1 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '7', '* winner: lower'] -4972
13 2 ['GioGenetic', 'GioNoMinimax'] ['23', '8', '4', '* winner: lower'] -5377
13 3 ['GioNoMinimax', 'GioGenetic'] ['21', '4', '7', '* winner: lower'] 5321
13 4 ['GioNoMinimax', 'GioGenetic'] ['33', '7', '7', '* winner: upper'] -4967
13 5 ['GioGenetic', 'GioNoMinimax'] ['23', '6', '6', '* draw: both players have an invincible token'] -977
13 6 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '7', '* winner: upper'] -4971
13 7 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '4', '* winner: upper'] -5274
13 8 ['GioNoMinimax', 'GioGenetic'] ['33', '7', '6', '* winner: upper'] -5067
13 9 ['GioNoMinimax', 'GioGenetic'] ['37', '6', '7', '* winner: lower'] 5137
fitness value of chromosome 13 :   -26525
14 0 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '6', '* winner: upper'] -5070
14 1 ['GioGenetic', 'GioNoMinimax'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
14 2 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '5', '* winner: upper'] -5178
14 3 ['GioNoMinimax', 'GioGenetic'] ['32', '6', '6', '* draw: both players have an invincible token'] -968
14 4 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '7', '* winner: lower'] 5025
14 5 ['GioNoMinimax', 'GioGenetic'] ['24', '7', '4', '* winner: upper'] -5276
14 6 ['GioNoMinimax', 'GioGenetic'] ['27', '8', '5', '* winner: upper'] -5273
14 7 ['GioNoMinimax', 'GioGenetic'] ['26', '5', '7', '* winner: lower'] 5226
14 8 ['GioGenetic', 'GioNoMinimax'] ['24', '5', '7', '* winner: upper'] 5224
14 9 ['GioNoMinimax', 'GioGenetic'] ['26', '5', '8', '* winner: lower'] 5326
fitness value of chromosome 14 :   -1936
15 0 ['GioNoMinimax', 'GioGenetic'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
15 1 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '6', '* winner: lower'] -5074
15 2 ['GioGenetic', 'GioNoMinimax'] ['26', '6', '6', '* draw: both players have an invincible token'] -974
15 3 ['GioNoMinimax', 'GioGenetic'] ['30', '7', '4', '* winner: upper'] -5270
15 4 ['GioNoMinimax', 'GioGenetic'] ['26', '7', '4', '* winner: upper'] -5274
15 5 ['GioNoMinimax', 'GioGenetic'] ['35', '7', '7', '* winner: upper'] -4965
15 6 ['GioNoMinimax', 'GioGenetic'] ['25', '6', '7', '* winner: lower'] 5125
15 7 ['GioNoMinimax', 'GioGenetic'] ['32', '7', '6', '* winner: upper'] -5068
15 8 ['GioNoMinimax', 'GioGenetic'] ['29', '7', '6', '* winner: upper'] -5071
15 9 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '4', '* winner: lower'] -5274
fitness value of chromosome 15 :   -32823
16 0 ['GioGenetic', 'GioNoMinimax'] ['25', '7', '7', '* winner: upper'] 5025
16 1 ['GioNoMinimax', 'GioGenetic'] ['28', '7', '7', '* draw: both players have an invincible token'] -972
16 2 ['GioNoMinimax', 'GioGenetic'] ['19', '5', '7', '* winner: lower'] 5219
16 3 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '7', '* draw: both players have an invincible token'] -978
16 4 ['GioGenetic', 'GioNoMinimax'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
16 5 ['GioNoMinimax', 'GioGenetic'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
16 6 ['GioNoMinimax', 'GioGenetic'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
16 7 ['GioGenetic', 'GioNoMinimax'] ['22', '6', '6', '* draw: both players have an invincible token'] -978
16 8 ['GioGenetic', 'GioNoMinimax'] ['33', '6', '7', '* winner: upper'] 5133
16 9 ['GioNoMinimax', 'GioGenetic'] ['25', '7', '5', '* winner: upper'] -5175
fitness value of chromosome 16 :   4340
17 0 ['GioNoMinimax', 'GioGenetic'] ['29', '3', '7', '* winner: lower'] 5429
17 1 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '5', '* winner: lower'] -5173
17 2 ['GioGenetic', 'GioNoMinimax'] ['30', '7', '6', '* winner: lower'] -5070
17 3 ['GioNoMinimax', 'GioGenetic'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
17 4 ['GioGenetic', 'GioNoMinimax'] ['27', '7', '7', '* winner: upper'] 5027
17 5 ['GioGenetic', 'GioNoMinimax'] ['26', '4', '7', '* winner: upper'] 5326
17 6 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '5', '* winner: upper'] -5173
17 7 ['GioGenetic', 'GioNoMinimax'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
17 8 ['GioGenetic', 'GioNoMinimax'] ['21', '6', '6', '* draw: both players have an invincible token'] -979
17 9 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '5', '* winner: lower'] -5174
fitness value of chromosome 17 :   -7742
18 0 ['GioGenetic', 'GioNoMinimax'] ['24', '7', '7', '* draw: both players have an invincible token'] -976
18 1 ['GioGenetic', 'GioNoMinimax'] ['32', '6', '6', '* draw: both players have an invincible token'] -968
18 2 ['GioNoMinimax', 'GioGenetic'] ['22', '7', '5', '* winner: upper'] -5178
18 3 ['GioNoMinimax', 'GioGenetic'] ['27', '6', '6', '* draw: both players have an invincible token'] -973
18 4 ['GioNoMinimax', 'GioGenetic'] ['24', '7', '4', '* winner: upper'] -5276
18 5 ['GioNoMinimax', 'GioGenetic'] ['26', '6', '6', '* draw: both players have an invincible token'] -974
18 6 ['GioNoMinimax', 'GioGenetic'] ['25', '6', '6', '* draw: both players have an invincible token'] -975
18 7 ['GioGenetic', 'GioNoMinimax'] ['31', '6', '6', '* draw: both players have an invincible token'] -969
18 8 ['GioNoMinimax', 'GioGenetic'] ['24', '7', '4', '* winner: upper'] -5276
18 9 ['GioNoMinimax', 'GioGenetic'] ['27', '7', '7', '* winner: lower'] 5027
fitness value of chromosome 18 :   -16538
19 0 ['GioGenetic', 'GioNoMinimax'] ['24', '6', '6', '* draw: both players have an invincible token'] -976
19 1 ['GioGenetic', 'GioNoMinimax'] ['25', '4', '7', '* winner: upper'] 5325
19 2 ['GioNoMinimax', 'GioGenetic'] ['22', '8', '4', '* winner: upper'] -5378
19 3 ['GioGenetic', 'GioNoMinimax'] ['26', '7', '5', '* winner: lower'] -5174
